,date,open,high,low,close,volume,tic,macd,rsi_30,cci_30,dx_30,daily_return
1943,2018-01-22,8.29,8.41,8.26,8.41,24098200,AKBNK,0.13538630753473235,57.033344739717904,131.2657771366768,12.079844157614163,0.021871202916160293
1944,2018-01-23,8.47,8.55,8.38,8.5,30309800,AKBNK,0.15208367718705418,58.15690374689369,153.13145216793018,20.216455773325947,0.010701545778834642
1945,2018-01-24,8.51,8.86,8.5,8.86,41139800,AKBNK,0.1921504633569704,62.2424607050377,207.04467353952077,34.5529392424038,0.04235294117647048
1946,2018-01-25,8.83,8.99,8.73,8.76,36370200,AKBNK,0.21337486319542798,60.543757207667085,206.27190117004332,39.431809474359795,-0.011286681715575564
1947,2018-01-26,8.78,9.11,8.76,9.11,32214600,AKBNK,0.2554922720352977,64.09200011578056,220.80621342230614,43.581825192963706,0.03995433789954328
1948,2018-01-29,9.21,9.21,8.89,9.11,38045100,AKBNK,0.2855786490803762,64.09200011578056,209.23361958889524,46.82728636038975,0.0
1949,2018-01-30,9.01,9.1,8.87,8.87,27462600,AKBNK,0.2867508402230392,60.12431268374427,163.24790373774312,45.04347359085045,-0.02634467618002201
1950,2018-01-31,8.93,9.01,8.9,8.98,25734000,AKBNK,0.29317633652885355,61.261370580088844,152.3981198375405,45.04347359085046,0.012401352874859217
1951,2018-02-01,9.02,9.04,8.63,8.7,49278800,AKBNK,0.27253333407296765,56.98272591325925,107.26674574222942,22.15064657081765,-0.03118040089086871
1952,2018-02-02,8.73,8.83,8.71,8.76,31415000,AKBNK,0.2580405733559843,57.63857891180976,93.4119960668647,22.150646570817642,0.006896551724137945
1953,2018-02-05,8.71,8.83,8.67,8.72,29127100,AKBNK,0.24055432979303681,57.0388344284371,80.84156699601417,18.97180485313335,-0.004566210045662045
1954,2018-02-06,8.51,8.64,8.47,8.63,35200700,AKBNK,0.21693343435434187,55.690068689071694,45.09777836903106,4.444283897019352,-0.010321100917431214
1955,2018-02-07,8.68,8.7,8.55,8.55,35955300,AKBNK,0.1895730925222665,54.50492137843244,44.32045000907374,8.04515062945088,-0.009269988412514474
1956,2018-02-08,8.59,8.59,8.35,8.35,28673700,AKBNK,0.1500221341920387,51.661601555539775,5.211072333509517,4.745128273633075,-0.023391812865497186
1957,2018-02-09,8.27,8.43,8.23,8.43,26020300,AKBNK,0.12370702855790405,52.682989071636854,-12.783135232113702,11.467066778167395,0.009580838323353325
1958,2018-02-12,8.5,8.62,8.47,8.55,16805300,AKBNK,0.11125266341939088,54.18515874574461,25.397711415016634,0.42588956276712253,0.014234875444840034
1959,2018-02-13,8.58,8.69,8.5,8.5,19514100,AKBNK,0.0962385293260315,53.453697277910955,26.947175385869915,4.441226142033586,-0.005847953216374324
1960,2018-02-14,8.59,8.64,8.32,8.35,17454100,AKBNK,0.07141277151128023,51.30433473980672,-3.641092327697217,5.980326349809581,-0.01764705882352946
1961,2018-02-15,8.46,8.69,8.46,8.69,18909700,AKBNK,0.07827107782153142,55.5000178269288,34.49009440234075,2.930563948546668,0.04071856287425146
1962,2018-02-16,8.73,8.82,8.62,8.69,14183000,AKBNK,0.08275241663644017,55.5000178269288,53.882008256758986,4.692098762460644,0.0
1963,2018-02-19,8.76,8.79,8.5,8.57,15068000,AKBNK,0.07574774001978568,53.750791207042575,29.727386049537284,2.437221141086206,-0.013808975834292192
1964,2018-02-20,8.6,8.66,8.37,8.41,20960800,AKBNK,0.05663299064753602,51.51145764984034,-7.896687382404251,9.568687422253982,-0.018669778296382722
1965,2018-02-21,8.52,8.66,8.48,8.64,20085400,AKBNK,0.05935923554793909,54.34023465004366,16.8144863266823,9.568687422253982,0.027348394768133222
1966,2018-02-22,8.59,8.65,8.5,8.64,19675300,AKBNK,0.06081872388246623,54.34023465004366,12.736264480726833,9.568687422253983,0.0
1967,2018-02-23,8.69,8.76,8.65,8.66,14175500,AKBNK,0.06286454837382038,54.58677646404294,37.361674153610906,1.8722294406673126,0.0023148148148146586
1968,2018-02-26,8.73,8.79,8.71,8.74,14126700,AKBNK,0.07013276359213272,55.57926589683692,51.80000000000106,0.17208967404801154,0.009237875288683695
1969,2018-02-27,8.78,8.89,8.76,8.83,19967100,AKBNK,0.08220748761112517,56.68105187983398,75.05744191983797,6.8339139229941255,0.010297482837528626
1970,2018-02-28,8.77,8.81,8.69,8.74,25066300,AKBNK,0.08355141682701905,55.263072882311036,39.67045759828213,1.7529073829994597,-0.010192525481313663
1971,2018-03-01,8.69,8.78,8.6,8.65,21163800,AKBNK,0.07647271274457523,53.86897312745697,7.60689818096062,4.490144821158446,-0.010297482837528626
1972,2018-03-02,8.61,8.68,8.53,8.61,17934100,AKBNK,0.06686435242078659,53.25134067709396,-29.007633587785083,9.125788247446163,-0.0046242774566475076
1973,2018-03-05,8.61,8.64,8.53,8.54,14182800,AKBNK,0.05299040228196894,52.16850854380945,-51.475304682487604,9.125788247446161,-0.008130081300813052
1974,2018-03-06,8.59,8.78,8.59,8.68,14715200,AKBNK,0.0526847102668615,54.09958920104224,-0.28026905829421567,1.77010644227332,0.016393442622950838
1975,2018-03-07,8.64,8.73,8.58,8.69,11216500,AKBNK,0.05264253321494827,54.23611182524344,-7.540537475903843,1.0001024482424226,0.0011520737327188613
1976,2018-03-08,8.7,8.75,8.59,8.62,12043500,AKBNK,0.04642552802367561,53.09259307765514,-11.812411847672173,2.576015771253789,-0.008055235903337232
1977,2018-03-09,8.64,8.68,8.5,8.55,14343500,AKBNK,0.03544154358010232,51.959302415935156,-48.40136484266282,4.7198404590023575,-0.008120649651972012
1978,2018-03-12,8.61,8.79,8.61,8.72,19908800,AKBNK,0.03999321908921161,54.40444408315165,36.34431455898119,4.18409341146551,0.019883040935672502
1979,2018-03-13,8.71,8.71,8.58,8.59,15300000,AKBNK,0.03273321307396415,52.29871065611575,-8.681370248707623,1.6640239310212457,-0.01490825688073405
1980,2018-03-14,8.59,8.64,8.46,8.46,18648400,AKBNK,0.01630177573353997,50.28529574824974,-80.73678774315353,7.86521888802315,-0.015133876600698426
1981,2018-03-15,8.52,8.52,8.32,8.36,15490300,AKBNK,-0.004734840709625487,48.7905814263234,-161.85610898254168,17.508220830300594,-0.011820330969267268
1982,2018-03-16,8.42,8.42,8.25,8.32,24175000,AKBNK,-0.024353445151310993,48.197755417879605,-195.12195121950884,21.8783450420073,-0.004784688995215225
1983,2018-03-19,8.31,8.32,8.1,8.11,18044200,AKBNK,-0.05619875125062279,45.21410618136932,-260.3085351787741,30.332500832762143,-0.025240384615384692
1984,2018-03-20,8.17,8.35,8.11,8.27,21585500,AKBNK,-0.06774480302358121,47.76283984577926,-185.46845124282828,27.385286162596596,0.019728729963008673
1985,2018-03-21,8.29,8.42,8.27,8.37,17369100,AKBNK,-0.0680416264579673,49.288185019469374,-110.1037814624815,20.58402726268645,0.012091898428053138
1986,2018-03-22,8.42,8.49,8.23,8.28,20072700,AKBNK,-0.07467826445974524,47.9836737496648,-115.32020557833137,14.073466800024976,-0.010752688172043001
1987,2018-03-23,8.17,8.22,8.1,8.16,21386900,AKBNK,-0.0885995248376652,46.293666448278756,-189.21844555098284,22.391953942930478,-0.01449275362318836
1988,2018-03-26,8.21,8.22,8.03,8.04,21411300,AKBNK,-0.10806946359714331,44.66625313306922,-186.82572121096783,26.488257749571424,-0.014705882352941346
1989,2018-03-27,8.12,8.21,7.98,7.98,38455300,AKBNK,-0.1268784530685636,43.86858331881877,-175.83584689239012,29.336117296136454,-0.007462686567163979
1990,2018-03-28,8.0,8.23,7.98,8.05,42144500,AKBNK,-0.1345848869499484,45.05287493674337,-147.41129474426037,27.228604110958244,0.00877192982456143
1991,2018-03-29,8.08,8.24,8.03,8.2,15457300,AKBNK,-0.127123148401747,47.507938587342025,-110.90142095914571,26.130096903178778,0.01863354037267073
1992,2018-03-30,8.24,8.3,8.19,8.19,8699400,AKBNK,-0.12062608089643945,47.36199675874764,-80.61239297634464,19.511834132415213,-0.0012195121951219523
1993,2018-04-02,8.22,8.22,8.12,8.13,4647700,AKBNK,-0.11894745443619748,46.47583039302968,-94.8302981579206,24.455387857761973,-0.007326007326007189
1994,2018-04-03,8.12,8.21,8.09,8.16,11291000,AKBNK,-0.11388360231565109,46.98886378446076,-88.22548365576834,26.522891093138423,0.0036900369003689537
1995,2018-04-04,8.18,8.29,8.08,8.22,20133600,AKBNK,-0.10383205319197053,48.019695486437726,-70.14778325123011,17.36659877244463,0.007352941176470562
1996,2018-04-05,8.24,8.39,8.18,8.35,24781300,AKBNK,-0.0844032662353289,50.19063161822183,-35.06158124751528,7.018010159010091,0.015815085158150666
1997,2018-04-06,8.32,8.36,8.24,8.26,13196200,AKBNK,-0.07539890874810062,48.73298041899529,-38.04532770706932,7.018010159010093,-0.010778443113772407
1998,2018-04-09,8.28,8.31,8.06,8.18,17830000,AKBNK,-0.0738667322695239,47.46539058773327,-66.01552893229527,21.29227805883604,-0.009685230024213065
1999,2018-04-10,8.18,8.22,7.81,7.87,31597200,AKBNK,-0.09655386770916508,42.983581652513,-129.15943287036848,35.90169139739962,-0.03789731051344736
2000,2018-04-11,7.82,7.99,7.61,7.71,37333000,AKBNK,-0.1259918927093473,40.92057986615812,-182.5942270129474,44.68245028011109,-0.020330368487928907
2001,2018-04-12,7.7,7.92,7.7,7.9,24614400,AKBNK,-0.13246337220853022,44.209934866966826,-149.77356049169464,44.68245028011109,0.024643320363164856
2002,2018-04-13,7.93,7.96,7.74,7.86,18082300,AKBNK,-0.13921494877104124,43.68028407722044,-135.94961929836782,40.29036548474447,-0.005063291139240533
2003,2018-04-16,7.87,7.96,7.85,7.86,14206500,AKBNK,-0.14291815036536093,43.68028407722044,-116.8544918056076,40.290365484744484,0.0
2004,2018-04-17,7.96,7.96,7.61,7.84,30921400,AKBNK,-0.14578626386102034,43.40205879091754,-137.74992755722747,50.576790174237885,-0.0025445292620865922
2005,2018-04-18,7.81,8.16,7.65,8.16,41687600,AKBNK,-0.12084491387772012,48.79995720721853,-73.05936073059193,30.543281703920677,0.04081632653061229
2006,2018-04-19,8.15,8.2,7.98,8.0,34073700,AKBNK,-0.11269035290644425,46.50579355799931,-45.417415454988905,26.93278882732759,-0.019607843137254943
2007,2018-04-20,8.0,8.0,7.86,7.9,23303700,AKBNK,-0.11299443929183894,45.13392859465321,-92.00507614212913,32.885480675500744,-0.012499999999999956
2008,2018-04-24,7.88,8.09,7.83,8.06,22469400,AKBNK,-0.0991814649294902,47.68808878676029,-58.62208804577811,24.73815379935846,0.020253164556962133
2009,2018-04-25,8.12,8.12,7.69,7.69,45759100,AKBNK,-0.11674473042987898,42.909469703402806,-115.86890102768048,31.70120913447443,-0.04590570719602982
2010,2018-04-26,7.74,7.76,7.49,7.51,29365400,AKBNK,-0.14353367370876136,40.84944380076036,-198.97890635496188,40.15614294055527,-0.023407022106632036
2011,2018-04-27,7.55,7.69,7.48,7.56,34302600,AKBNK,-0.15889784666277063,41.65435639874361,-182.36745808867028,40.54949951391247,0.0066577896138482195
2012,2018-04-30,7.6,7.63,7.25,7.26,32575900,AKBNK,-0.19305612636562408,38.41013673395629,-223.2236104127157,48.820440312553174,-0.03968253968253965
2013,2018-05-02,7.29,7.37,7.15,7.24,38626600,AKBNK,-0.21921368309731015,38.204925477943654,-229.454897620363,51.92872573461781,-0.0027548209366390353
2014,2018-05-03,7.24,7.32,6.97,6.99,39251900,AKBNK,-0.2571523536637619,35.73607150264377,-236.88243226676258,56.958494307360105,-0.03453038674033149
2015,2018-05-04,7.0,7.19,6.95,7.15,31466600,AKBNK,-0.27118233939344716,38.372720241389985,-206.17221377484728,57.48682650715884,0.022889842632331847
2016,2018-05-07,7.15,7.17,6.99,7.03,18732800,AKBNK,-0.28865674599769076,37.188907670256114,-188.6561408993781,57.48682650715884,-0.016783216783216814
2017,2018-05-08,7.09,7.1,6.92,7.01,26985800,AKBNK,-0.30065342643124193,36.99214537244969,-175.7864632983773,59.47623884804523,-0.002844950213371278
2018,2018-05-09,6.97,7.35,6.97,7.16,43667200,AKBNK,-0.2946604731933542,39.47662874504575,-127.83711615487152,35.3039666544681,0.021398002853067144
2019,2018-05-10,7.22,7.5,7.09,7.5,29616900,AKBNK,-0.25948467822699417,44.598987790674705,-79.60572937917254,23.315739851738336,0.04748603351955305
2020,2018-05-11,7.5,7.52,7.27,7.33,27313300,AKBNK,-0.24252945791742953,42.728487885068255,-71.21779712449903,21.777885229541635,-0.022666666666666613
2021,2018-05-14,7.29,7.41,7.27,7.35,23317200,AKBNK,-0.22488614333965184,43.01933484863168,-70.6602373887224,21.777885229541642,0.0027285129604364133
2022,2018-05-15,7.27,7.32,7.08,7.16,30419000,AKBNK,-0.22365692373210866,40.974373659286506,-91.80507391859666,31.10477585662966,-0.02585034013605436
2023,2018-05-16,7.16,7.27,7.01,7.24,43553300,AKBNK,-0.21376329670361116,42.171724066946254,-87.34045115196156,34.194893829573026,0.011173184357541999
2024,2018-05-17,7.33,7.33,7.11,7.2,16565500,AKBNK,-0.2067667137416409,41.73383687987518,-74.8134704577522,28.897674782204717,-0.0055248618784530246
2025,2018-05-18,7.2,7.33,7.2,7.31,17833000,AKBNK,-0.1901538158228142,43.405583368305734,-58.69565217391177,28.897674782204714,0.015277777777777724
2026,2018-05-21,7.25,7.37,7.2,7.27,23317100,AKBNK,-0.17816190074882954,42.94210666559297,-54.608319827119075,25.134746073336345,-0.005471956224350261
2027,2018-05-22,7.3,7.45,7.29,7.33,37782900,AKBNK,-0.16194986585327076,43.872091120751115,-35.69464809384013,17.783530367759226,0.008253094910591452
2028,2018-05-23,7.27,7.4,7.24,7.27,40310600,AKBNK,-0.15218887138121495,43.14462971189642,-43.060342735082656,20.88854970495231,-0.008185538881309795
2029,2018-05-24,7.39,7.61,7.31,7.32,51651700,AKBNK,-0.1388184184885075,43.9458854118173,-15.848592091089392,3.362588430632696,0.00687757909215958
2030,2018-05-25,7.39,7.55,7.35,7.39,36823800,AKBNK,-0.12117697056985133,45.06708663924275,-9.753757595137392,3.3625884306326967,0.0095628415300546
2031,2018-05-28,7.51,7.61,7.47,7.55,24951600,AKBNK,-0.09321085643905391,47.54784575924611,20.735076605365766,1.3086816553778058,0.021650879566982528
2032,2018-05-29,7.55,7.55,7.36,7.36,23335300,AKBNK,-0.08539454643413791,45.048702640789905,-6.192319142600173,6.933986987407257,-0.025165562913907258
2033,2018-05-30,7.38,7.45,7.18,7.22,44288500,AKBNK,-0.08946559077291827,43.31338070510651,-41.12567956507631,18.528918200548265,-0.01902173913043481
2034,2018-05-31,7.27,7.28,6.89,6.89,40453200,AKBNK,-0.11796039085859444,39.5942687187298,-112.83353672614342,32.921797205824646,-0.04570637119113574
2035,2018-06-01,6.9,6.91,6.52,6.61,64559900,AKBNK,-0.16127728105838557,36.819288372410384,-207.3004630890746,45.94571727944475,-0.04063860667634245
2036,2018-06-04,6.61,6.85,6.59,6.65,36215000,AKBNK,-0.19018621462166063,37.46697102879904,-193.02471721826356,45.94571727944477,0.00605143721633894
2037,2018-06-05,6.69,6.73,6.49,6.49,23209400,AKBNK,-0.22343183248893528,35.94233125529395,-214.72645002056558,49.003630995546416,-0.024060150375939893
2038,2018-06-06,6.52,6.56,6.29,6.39,47294000,AKBNK,-0.25490994526256827,35.02092832559134,-235.52502453385472,54.50592337943324,-0.015408320493066285
2039,2018-06-07,6.37,6.67,6.37,6.55,70060000,AKBNK,-0.2639037949255263,37.66584890171578,-180.99248876457236,45.28944797224519,0.025039123630672844
2040,2018-06-08,6.53,6.55,6.33,6.37,40772900,AKBNK,-0.28230178204122947,35.96227091200112,-185.52297390902555,46.529290931363654,-0.027480916030534264
2041,2018-06-11,6.4,6.43,6.18,6.38,51489400,AKBNK,-0.2927013242881049,36.128295922103085,-182.3859087269798,50.982205035980414,0.0015698587127157548
2042,2018-06-12,6.36,6.48,6.29,6.33,32320700,AKBNK,-0.30150209015915497,35.65022413112324,-152.3341523341506,46.631125872003615,-0.00783699059561127
2043,2018-06-13,6.3,6.37,6.24,6.27,27628900,AKBNK,-0.3097476806261126,35.074073095792784,-148.04469273742868,48.22607204959992,-0.009478672985782088
2044,2018-06-14,6.25,6.3,6.22,6.22,19890700,AKBNK,-0.31666661696773346,34.59213258931466,-138.38570548367102,48.87932036343262,-0.00797448165869219
2045,2018-06-18,6.26,6.27,6.12,6.17,27003900,AKBNK,-0.32246730365170606,34.107315387197545,-132.2571509487386,52.1089675554874,-0.008038585209003135
2046,2018-06-19,6.14,6.31,6.13,6.25,37461800,AKBNK,-0.31695539374710613,35.601215613468725,-112.49558147755278,48.10803912403303,0.01296596434359798
2047,2018-06-20,6.24,6.3,6.19,6.24,38128200,AKBNK,-0.309822639334703,35.49714906871884,-100.52644773125998,48.10803912403303,-0.0015999999999999348
2048,2018-06-21,6.23,6.28,6.21,6.22,46144700,AKBNK,-0.302298998249948,35.283758900301876,-93.4678875419128,48.10803912403304,-0.0032051282051283048
2049,2018-06-22,6.25,6.36,6.22,6.32,59721900,AKBNK,-0.2849821968502102,37.23535207239319,-78.57543017206795,39.16554289150617,0.016077170418006492
2050,2018-06-25,6.66,6.68,6.01,6.06,79593600,AKBNK,-0.28890798268403284,34.44179000494043,-80.42663591813107,10.609592787584102,-0.04113924050632922
2051,2018-06-26,6.08,6.22,6.07,6.22,45974900,AKBNK,-0.275927809389346,37.430182520167186,-86.65594855305376,10.60959278758411,0.0264026402640265
2052,2018-06-27,6.22,6.49,6.21,6.44,54108500,AKBNK,-0.24506382393750492,41.24011636729297,-53.11032863849659,7.658843800311911,0.03536977491961424
2053,2018-06-28,6.42,6.48,6.36,6.42,35689000,AKBNK,-0.21968533021953718,41.005302823991684,-44.57196236738372,7.658843800311918,-0.0031055900621118626
2054,2018-06-29,6.46,6.55,6.44,6.45,49383800,AKBNK,-0.19490519605053702,41.52196957310673,-33.12658096260994,11.966284319164442,0.004672897196261738
2055,2018-07-02,6.39,6.49,6.36,6.45,23641400,AKBNK,-0.17326941918251038,41.52196957310673,-37.70503701553058,5.929619848269011,0.0
2056,2018-07-03,6.5,6.52,6.33,6.35,25043800,AKBNK,-0.16232093965134897,40.26408545280388,-40.4903275234617,3.6886502925523903,-0.015503875968992276
2057,2018-07-04,6.37,6.47,6.33,6.43,25953800,AKBNK,-0.1455114934129602,41.72510961339926,-36.04723430702166,3.688650292552402,0.012598425196850505
2058,2018-07-05,6.47,6.55,6.44,6.54,37756200,AKBNK,-0.1219085199394323,43.684302970408496,-13.721110452657989,9.52123848398629,0.017107309486780853
2059,2018-07-06,6.55,6.56,6.45,6.52,31135400,AKBNK,-0.10362233251784225,43.409801797473705,-8.608134817432921,10.24751837477031,-0.003058103975535187
2060,2018-07-09,6.58,6.66,6.55,6.58,36071200,AKBNK,-0.08332834143234713,44.492273972545306,21.149133157849374,17.340274492336583,0.00920245398773023
2061,2018-07-10,6.44,6.51,6.2,6.22,62747200,AKBNK,-0.09519682885616287,39.77044274892767,-55.1681331921549,9.436273444169796,-0.054711246200607966
2062,2018-07-11,6.18,6.18,5.72,5.72,56252900,AKBNK,-0.14329667707874005,34.508535947629966,-210.90107654488148,32.13847560845577,-0.08038585209003213
2063,2018-07-12,5.84,5.9,5.59,5.68,65149300,AKBNK,-0.1825396159758741,34.13477577305132,-262.5493008246645,36.73020159632511,-0.006993006993006978
2064,2018-07-13,5.72,5.81,5.59,5.62,34870300,AKBNK,-0.21599160951663787,33.570567195426364,-257.7940791197242,36.73020159632511,-0.010563380281690127
2065,2018-07-16,5.71,5.75,5.51,5.58,41797100,AKBNK,-0.24292987671220345,33.192202420005856,-244.29551619594375,39.60386265651697,-0.007117437722419906
2066,2018-07-17,5.57,5.73,5.54,5.7,35673300,AKBNK,-0.25169427549263634,35.45003905023883,-200.41398684112988,39.603862656516995,0.021505376344086002
2067,2018-07-18,5.7,5.7,5.57,5.7,48247200,AKBNK,-0.25569265886200476,35.45003905023883,-174.60317460317268,39.603862656516974,0.0
2068,2018-07-19,5.7,5.75,5.64,5.64,49973600,AKBNK,-0.2606977437370146,34.82036585276042,-146.2280134306731,34.925392248480776,-0.010526315789473717
2069,2018-07-20,5.66,5.73,5.63,5.68,55265900,AKBNK,-0.25845730888140217,35.6091436696191,-128.48422022575278,35.388317841553224,0.007092198581560183
2070,2018-07-23,5.74,5.97,5.74,5.88,44389000,AKBNK,-0.23780218403576292,39.402229556528106,-73.5122520420055,14.492815938917955,0.035211267605633756
2071,2018-07-24,5.92,6.01,5.52,5.6,92853104,AKBNK,-0.2412455798514488,36.30491579543378,-100.62893081760862,25.725566121481435,-0.04761904761904767
2072,2018-07-25,5.62,6.07,5.61,6.04,56732500,AKBNK,-0.20609444460902182,43.521997698710386,-49.907005579663675,21.088136240632554,0.07857142857142874
2073,2018-07-26,6.07,6.21,5.91,6.02,78910896,AKBNK,-0.1778011683409213,43.29134561681396,-15.534081463007508,10.88643376158503,-0.0033112582781458233
2074,2018-07-27,6.01,6.11,5.94,6.09,31101400,AKBNK,-0.14802380182499153,44.359009884267444,-14.04186459257525,10.886433761585025,0.011627906976744207
2075,2018-07-30,6.04,6.19,6.0,6.15,23580000,AKBNK,-0.1182207505452757,45.27263156816535,2.2088987062181222,5.1043914654577485,0.009852216748768461
2076,2018-07-31,6.13,6.24,6.08,6.2,26550800,AKBNK,-0.08953493258486667,46.03649151407134,16.9545322294833,1.5660863576597683,0.008130081300812941
2077,2018-08-01,6.21,6.22,6.04,6.09,31884800,AKBNK,-0.07481487654654284,44.61914400701756,4.529252539330849,4.320609961372934,-0.01774193548387104
2078,2018-08-02,5.99,5.99,5.78,5.78,35489500,AKBNK,-0.08715882265273844,40.94413745281427,-55.7753164556944,19.895821958536256,-0.05090311986863705
2079,2018-08-03,5.76,5.95,5.75,5.93,36218600,AKBNK,-0.08387093059744721,43.28247382899268,-46.133544470835055,21.472521082076,0.025951557093425448
2080,2018-08-06,5.89,5.94,5.7,5.74,34278800,AKBNK,-0.09549584786925536,41.14759129129167,-61.812755262329226,24.132995221579232,-0.03204047217537931
2081,2018-08-07,5.78,6.02,5.78,5.98,36010100,AKBNK,-0.0843701181207388,44.711122604572076,-28.544443278411492,17.333996952874546,0.04181184668989557
2082,2018-08-08,6.0,6.16,6.0,6.11,48281200,AKBNK,-0.06432152509132294,46.525462868302796,12.746297051231382,6.429139535272895,0.021739130434782483
2083,2018-08-09,6.0,6.26,5.96,6.11,55137500,AKBNK,-0.04788092912706432,46.5254628683028,20.960451977402727,0.6229510570437866,0.0
2084,2018-08-10,5.99,6.08,5.47,5.76,79917504,AKBNK,-0.062374696629403203,42.50655474329541,-61.35237540075641,25.302360565571796,-0.05728314238952548
2085,2018-08-13,5.67,5.7,4.92,5.28,101245800,AKBNK,-0.11130998801580017,37.86606324530597,-171.9489459343166,42.94150613445767,-0.08333333333333326
2086,2018-08-14,5.59,5.61,5.27,5.29,65711100,AKBNK,-0.14758339308473456,38.01191052936234,-141.11457972019713,42.94150613445765,0.0018939393939394478
2087,2018-08-15,5.43,5.46,4.94,4.99,82747296,AKBNK,-0.19825248944261986,35.430864576841756,-195.33794206707256,50.89211737042647,-0.056710775047258966
2088,2018-08-16,5.04,5.06,4.82,4.82,78200096,AKBNK,-0.24925246534190215,34.07456002671043,-232.15761917883603,53.41533214991887,-0.034068136272545124
2089,2018-08-17,4.77,4.99,4.68,4.99,79805600,AKBNK,-0.2728079739200657,36.58578346829569,-214.1262755102028,56.22065443344147,0.03526970954356834
2090,2018-08-20,4.96,5.15,4.96,5.1,17252500,AKBNK,-0.279379292903867,38.16249165442254,-158.58208955223733,45.51523089795191,0.022044088176352616
2091,2018-08-27,5.12,5.14,4.97,5.05,36513000,AKBNK,-0.28533255657603274,37.72147606071607,-148.80782131620543,45.515230897951895,-0.009803921568627416
2092,2018-08-28,5.06,5.22,4.98,5.21,55234400,AKBNK,-0.2739816086658937,40.01616940081694,-116.86586985391625,40.032564277599505,0.03168316831683171
2093,2018-08-29,5.15,5.21,5.1,5.11,57213200,AKBNK,-0.26994332630135975,39.08506064905411,-104.55277075189564,40.03256427759949,-0.019193857965451033
2094,2018-08-31,5.11,5.14,4.94,4.94,40642100,AKBNK,-0.27726440620035486,37.5485681153793,-117.92843931373025,44.78683004722199,-0.03326810176125239
2095,2018-09-03,4.92,5.06,4.91,5.02,39993500,AKBNK,-0.27345882029557433,38.72128621353849,-107.84934325051324,45.650462195854516,0.0161943319838056
2096,2018-09-04,5.04,5.11,4.98,4.98,36155200,AKBNK,-0.2705517792556984,38.348811837676664,-93.8972402961622,41.70158814817613,-0.007968127490039723
2097,2018-09-05,4.98,4.99,4.83,4.85,53360200,AKBNK,-0.2755613422101453,37.14742744120798,-105.64919952041646,46.364909886839726,-0.026104417670682833
2098,2018-09-06,4.86,4.89,4.8,4.8,50129200,AKBNK,-0.28033451726322944,36.6900983179001,-105.17322254238331,47.266724147417094,-0.010309278350515427
2099,2018-09-07,4.83,4.93,4.78,4.89,78416896,AKBNK,-0.27370000179469756,38.108907615039,-92.02968699580403,43.82012963340044,0.018750000000000044
2100,2018-09-10,4.91,4.92,4.77,4.79,53526500,AKBNK,-0.2733601392276741,37.151902643410686,-91.21900171243624,44.16931994740331,-0.020449897750511203
2101,2018-09-11,4.81,4.85,4.75,4.76,33927700,AKBNK,-0.2723718122680099,36.86459861521824,-90.51991562228454,44.90149505910271,-0.006263048016701522
2102,2018-09-12,4.79,4.83,4.62,4.67,41278100,AKBNK,-0.2756730169318855,36.00059638789625,-95.99058065315624,49.50285222634733,-0.018907563025210017
2103,2018-09-13,4.69,4.97,4.58,4.89,131174304,AKBNK,-0.2575680004499432,39.58139171347908,-77.14258537049263,36.3905544084843,0.047109207708779355
2104,2018-09-14,4.98,5.22,4.91,5.03,146685104,AKBNK,-0.2292798194404453,41.72771067837176,-40.05189448122039,16.83084056694985,0.02862985685071595
2105,2018-09-17,4.98,5.04,4.92,5.01,47844100,AKBNK,-0.2060992808211468,41.50978957239947,-46.73591817232532,16.83084056694985,-0.003976143141153132
2106,2018-09-18,5.05,5.08,4.96,5.02,34460900,AKBNK,-0.18479145961433296,41.66736177862057,-38.97228637413263,13.845851222104072,0.001996007984031989
2107,2018-09-19,5.07,5.45,5.04,5.39,86071696,AKBNK,-0.1364757426048424,47.12007029071538,14.504466184603798,9.114786418825595,0.07370517928286846
2108,2018-09-20,5.41,5.62,5.2,5.26,119512800,AKBNK,-0.10743663961900474,45.571748450866764,32.41833030853139,17.30605798718727,-0.024118738404452666
2109,2018-09-21,5.32,5.49,5.29,5.45,65774700,AKBNK,-0.06830416132959893,48.147808214589226,48.90988372093189,17.30605798718727,0.03612167300380231
2110,2018-09-24,5.46,5.8,5.46,5.8,93383696,AKBNK,-0.008946189321322962,52.437570997573886,111.73720472441111,30.380651903189865,0.06422018348623837
2111,2018-09-25,5.87,5.88,5.61,5.69,70780496,AKBNK,0.02888636640392317,51.06406844908143,125.78600405679704,33.29026805205423,-0.01896551724137918
2112,2018-09-26,5.72,5.77,5.56,5.69,53819000,AKBNK,0.05819806828092311,51.06406844908142,124.68868435300661,29.66960875383276,0.0
2113,2018-09-27,5.7,6.02,5.68,5.95,139840992,AKBNK,0.10124059176539912,54.104821447361665,184.4856661045551,38.58602127432467,0.04569420035149374
2114,2018-09-28,5.99,6.06,5.88,5.94,97606304,AKBNK,0.13301190683995667,53.971387364640364,195.9967320261459,39.88943299738402,-0.001680672268907557
2115,2018-10-01,5.94,5.99,5.7,5.75,52057400,AKBNK,0.14123146244720353,51.476139825373984,143.79396984924819,26.93084263656583,-0.03198653198653201
2116,2018-10-02,5.73,5.73,5.57,5.58,50721700,AKBNK,0.13250055629963597,49.36373736685227,96.36098981077386,18.459044118469215,-0.029565217391304355
